"fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality"
06.apr;0.56;0.15;01.avq;0.078;17;65;0.99294;mar.33;0.6;10.may;6
06.sen;0.84;0.21;04.yan;0.074;16;65;0.99842;mar.53;0.72;923.333.333.333.333;6
06.sen;0.84;0.21;04.yan;0.074;16;65;0.99842;mar.53;0.72;sen.25;6
06.yan;0.32;0.25;02.mar;0.071;23;58;0.99633;mar.42;0.97;10.iyn;5
06.may;0.53;0.06;2;0.063;29;44;0.99489;mar.38;0.83;10.mar;6
07.apr;0.47;0.46;02.fev;0.114;7;20;0.99647;mar.32;0.63;10.may;5
06.iyn;0.7;0.08;02.iyn;0.106;14;27;0.99665;mar.44;0.58;10.fev;5
06.may;0.53;0.06;2;0.063;29;44;0.99489;mar.38;0.83;10.mar;6
06.sen;0.48;0.2;01.sen;0.082;9;23;0.99585;mar.39;0.43;09.may;4
06.yan;0.32;0.25;02.mar;0.071;23;58;0.99633;mar.42;0.97;10.iyn;5
06.avq;0.48;0.25;2;0.076;29;61;0.9953;mar.34;0.6;10.apr;5
6;0.42;0.19;2;0.075;22;47;0.99522;mar.39;0.78;10;6
06.iyl;0.48;0.08;02.yan;0.064;18;34;0.99552;mar.33;0.64;09.iyl;5
06.avq;0.47;0.08;02.fev;0.064;18;38;0.99553;03.mar;0.65;09.iyn;6
07.yan;0.53;0.07;01.iyl;0.071;15;24;0.9951;mar.29;0.66;10.avq;6
07.sen;0.29;0.49;02.fev;0.096;21;59;0.99714;mar.31;0.67;10.yan;6
07.yan;0.69;0.08;02.yan;0.063;42;52;0.99608;mar.42;0.6;10.fev;6
06.iyn;0.44;0.09;02.fev;0.063;9;18;0.99444;mar.42;0.69;11.mar;6
06.yan;0.705;0.1;02.avq;0.081;13;28;0.99631;03.iyn;0.66;10.fev;5
07.fev;0.53;0.13;2;0.058;18;22;0.99573;mar.21;0.68;09.sen;6
8;0.39;0.3;01.sen;0.074;32;84;0.99717;mar.39;0.61;9;5
06.iyn;0.56;0.14;02.apr;0.064;13;29;0.99397;mar.42;0.62;11.iyl;7
7;0.55;0.13;02.fev;0.075;15;35;0.9959;mar.36;0.59;09.iyl;6
06.yan;0.53;0.08;01.sen;0.077;24;45;0.99528;03.iyn;0.68;10.mar;6
05.apr;0.58;0.08;01.sen;0.059;20;31;0.99484;03.may;0.64;10.fev;6
06.fev;0.64;0.09;02.may;0.081;15;26;0.99538;mar.57;0.63;12;5
07.fev;0.39;0.32;01.avq;0.065;34;60;0.99714;mar.46;0.78;09.sen;5
06.fev;0.52;0.08;04.apr;0.071;11;32;0.99646;mar.56;0.63;11.iyn;6
07.apr;0.25;0.29;02.fev;0.054;19;49;0.99666;03.apr;0.76;10.sen;7
06.iyl;0.855;0.02;01.sen;0.064;29;38;0.99472;03.mar;0.56;okt.75;6
11.yan;0.44;0.42;02.fev;0.064;14;19;0.99758;mar.25;0.57;10.apr;6
08.apr;0.37;0.43;02.mar;0.063;12;19;0.9955;mar.17;0.81;11.fev;7
06.may;0.63;0.33;01.avq;0.059;16;28;0.99531;mar.36;0.64;10.yan;6
7;0.57;0.02;2;0.072;17;26;0.99575;mar.36;0.61;10.fev;5
06.mar;0.6;0.1;01.iyn;0.048;12;26;0.99306;mar.55;0.51;12.yan;5
11.fev;0.4;0.5;2;0.099;19;50;0.99783;03.yan;0.58;10.apr;5
07.apr;0.36;0.3;01.avq;0.074;17;24;0.99419;mar.24;0.7;11.apr;8
07.yan;0.68;0;02.mar;0.087;17;26;0.99783;mar.45;0.53;09.may;5
07.yan;0.67;0;02.mar;0.083;18;27;0.99768;mar.44;0.54;09.apr;5
06.mar;0.68;0.01;03.iyl;0.103;32;54;0.99586;mar.51;0.66;11.mar;6
07.mar;0.735;0;02.fev;0.08;18;28;0.99765;mar.41;0.6;09.apr;5
06.iyn;0.855;0.02;02.apr;0.062;15;23;0.99627;mar.54;0.6;11;6
7;0.56;0.17;01.iyl;0.065;15;24;0.99514;mar.44;0.68;okt.55;7
06.iyn;0.88;0.04;02.fev;0.066;12;20;0.99636;mar.53;0.56;09.sen;5
06.iyn;0.855;0.02;02.apr;0.062;15;23;0.99627;mar.54;0.6;11;6
06.sen;0.63;0.33;06.iyl;0.235;66;115;0.99787;mar.22;0.56;09.may;5
07.avq;0.6;0.26;2;0.08;31;131;0.99622;mar.21;0.52;09.sen;5
07.avq;0.6;0.26;2;0.08;31;131;0.99622;mar.21;0.52;09.sen;5
07.avq;0.6;0.26;2;0.08;31;131;0.99622;mar.21;0.52;09.sen;5
07.fev;0.695;0.13;2;0.076;12;20;0.99546;mar.29;0.54;10.yan;5
07.fev;0.695;0.13;2;0.076;12;20;0.99546;mar.29;0.54;10.yan;5
07.fev;0.695;0.13;2;0.076;12;20;0.99546;mar.29;0.54;10.yan;5
06.iyl;0.67;0.02;01.sen;0.061;26;42;0.99489;mar.39;0.82;10.sen;6
06.iyl;0.16;0.64;02.yan;0.059;24;52;0.99494;mar.34;0.71;11.fev;6
07.fev;0.695;0.13;2;0.076;12;20;0.99546;mar.29;0.54;10.yan;5
7;0.56;0.13;01.iyn;0.077;25;42;0.99629;mar.34;0.59;09.fev;5
06.fev;0.51;0.14;01.sen;0.056;15;34;0.99396;mar.48;0.57;11.may;6
06.apr;0.36;0.53;02.fev;0.23;19;35;0.9934;mar.37;0.93;12.apr;6
06.apr;0.38;0.14;02.fev;0.038;15;25;0.99514;mar.44;0.65;11.yan;6
07.mar;0.69;0.32;02.fev;0.069;35;104;0.99632;mar.33;0.51;09.may;5
6;0.58;0.2;02.apr;0.075;15;50;0.99467;mar.58;0.67;12.may;6
05.iyn;0.31;0.78;13.sen;0.074;23;92;0.99677;mar.39;0.48;10.may;6
07.may;0.52;0.4;02.fev;0.06;12;20;0.99474;mar.26;0.64;11.avq;6
8;0.3;0.63;01.iyn;0.081;16;29;0.99588;03.mar;0.78;10.avq;6
06.fev;0.7;0.15;05.yan;0.076;13;27;0.99622;mar.54;0.6;11.sen;6
06.avq;0.67;0.15;01.avq;0.118;13;20;0.9954;mar.42;0.67;11.mar;6
06.fev;0.56;0.09;01.iyl;0.053;24;32;0.99402;mar.54;0.6;11.mar;5
07.apr;0.35;0.33;02.apr;0.068;9;26;0.9947;mar.36;0.6;11.sen;6
06.fev;0.56;0.09;01.iyl;0.053;24;32;0.99402;mar.54;0.6;11.mar;5
06.yan;0.715;0.1;02.iyn;0.053;13;27;0.99362;mar.57;0.5;11.sen;5
06.fev;0.46;0.29;02.yan;0.074;32;98;0.99578;mar.33;0.62;09.avq;5
06.iyl;0.32;0.44;02.apr;0.061;24;34;0.99484;mar.29;0.8;11.iyn;7
07.fev;0.39;0.44;02.iyn;0.066;22;48;0.99494;03.mar;0.84;11.may;6
07.may;0.31;0.41;02.apr;0.065;34;60;0.99492;mar.34;0.85;11.apr;6
05.avq;0.61;0.11;01.avq;0.066;18;28;0.99483;mar.55;0.66;10.sen;6
07.fev;0.66;0.33;02.may;0.068;34;102;0.99414;mar.27;0.78;12.avq;6
06.iyn;0.725;0.2;07.avq;0.073;29;79;0.9977;mar.29;0.54;09.fev;5
06.mar;0.55;0.15;01.avq;0.077;26;35;0.99314;mar.32;0.82;11.iyn;6
05.apr;0.74;0.09;01.iyl;0.089;16;26;0.99402;mar.67;0.56;11.iyn;6
06.mar;0.51;0.13;02.mar;0.076;29;40;0.99574;mar.42;0.75;11;6
06.avq;0.62;0.08;01.sen;0.068;28;38;0.99651;mar.42;0.82;09.may;6
06.fev;0.6;0.08;2;0.09;32;44;0.9949;mar.45;0.58;10.may;5
05.sen;0.55;0.1;02.fev;0.062;39;51;0.99512;mar.52;0.76;11.fev;6
06.mar;0.51;0.13;02.mar;0.076;29;40;0.99574;mar.42;0.75;11;6
05.sen;0.645;0.12;2;0.075;32;44;0.99547;mar.57;0.71;10.fev;5
6;0.31;0.47;03.iyn;0.067;18;42;0.99549;mar.39;0.66;11;6
